slope_female	slope_male	diff	z	p.value	q.value
0.292608526650131	0.219558242992307	-0.0730502836578245	-0.277617978886456	0.390652814657427	0
0.253998101604115	0.147123305393765	-0.106874796210351	-0.401962166389147	0.343855935062631	0
0.313303929004937	0.269241379823809	-0.0440625491811278	-0.169145192486651	0.432841219275802	0
0.246309950840099	0.139899317812183	-0.106410633027915	-0.400194697263909	0.344506559993365	0
0.243523390553149	0.144316806439378	-0.099206584113771	-0.373329380359407	0.354451656096411	0
0.302042106709701	0.236665011610406	-0.0653770950992947	-0.249305399848496	0.40156227734878	0
0.298495067141601	0.273764731734831	-0.0247303354067693	-0.0944423331810354	0.462378894523434	0
0.312618727566827	0.280000618834821	-0.0326181087320066	-0.125136885938092	0.450207591020514	0
0.318406994262522	0.281351397096589	-0.0370555971659323	-0.142501279883592	0.443342034243812	0
0.309899581977609	0.252866850964216	-0.0570327310133924	-0.218235051553871	0.413622988002248	0
0.277929025982198	0.181184857541446	-0.0967441684407524	-0.365419059471433	0.357399308052917	0
0.318563487095222	0.277163016576709	-0.0414004705185136	-0.15921570634403	0.436749464916967	0
0.286298400428392	0.198150454159409	-0.0881479462689829	-0.333847777819496	0.36924721411466	0
0.269944399949291	0.166081508361129	-0.103862891588162	-0.391507541492694	0.347711057671422	0
0.252692535406734	0.138167906310832	-0.114524629095902	-0.430574012785779	0.333389070113476	0
0.295712127239172	0.214871690766188	-0.0808404364729844	-0.307104908550563	0.379381760823152	0
0.264915007365382	0.154922726585133	-0.10999228078025	-0.414068896384085	0.339411825456621	0
0.316857927296606	0.266829039698159	-0.0500288875984472	-0.192010210232711	0.42386710381416	0
0.247254618615628	0.146960989744966	-0.100293628870662	-0.377756970904686	0.352805570723316	0
0.25030208813342	0.136976457047339	-0.11332563108608	-0.426125111598744	0.335008341458646	0
0.287704305834552	0.259906755013096	-0.0277975508214562	-0.10569381679264	0.457912643178337	0
0.304334161828762	0.2321882131914	-0.0721459486373614	-0.275005001394293	0.391656197924748	0
0.310091538893866	0.275254791961859	-0.0348367469320076	-0.133327732751261	0.44696709791368	0
0.319584202109908	0.281835424595854	-0.0377487775140538	-0.145031062258982	0.442343173463324	0
0.321978211754263	0.282807598129633	-0.0391706136246302	-0.150808131578333	0.440063535781259	0
0.261624992001795	0.141486741085045	-0.12013825091675	-0.451766810780469	0.325718490849469	0
0.311925908063104	0.247228861578585	-0.0646970464845191	-0.247370183484869	0.402310873688554	0
0.273013284833543	0.245970206507804	-0.0270430783257391	-0.102334516621365	0.459245579405099	0
0.322247777605982	0.277329665217078	-0.044918112388904	-0.172791947843616	0.431407483265731	0
0.250102332255381	0.13948401404445	-0.110618318210931	-0.416193916264317	0.338634055569495	0
0.248056210446742	0.151194158416567	-0.0968620520301751	-0.365132819870851	0.357506131498691	0
0.275359322790396	0.162865474274787	-0.112493848515609	-0.423969239300379	0.33579412350315	0
0.300676351105266	0.264128767043957	-0.0365475840613089	-0.139366544760751	0.444580253869136	0
0.323703226329191	0.284243903035294	-0.0394593232938974	-0.151882365394251	0.439639858648946	0
0.290325725431094	0.194528921263392	-0.0957968041677013	-0.36269502330931	0.358416358884261	0
0.257822304047778	0.136031711745217	-0.121790592302561	-0.457832329786122	0.32353645342439	0
0.317833495364035	0.278025362098458	-0.039808133265577	-0.152671794460237	0.439328552363004	0
0.284827965735108	0.175335764034804	-0.109492201700304	-0.413347404509025	0.339676051602308	0
0.325363899537821	0.281873667568746	-0.043490231969075	-0.167455808521642	0.433505708090751	0
0.307072152846207	0.228840319285967	-0.0782318335602403	-0.298079240422715	0.382821342759269	0
0.250759392899208	0.15387188405958	-0.0968875088396281	-0.36540996916586	0.357402700345962	0
0.257638746599799	0.231597609786536	-0.0260411368132627	-0.0980863933065882	0.460931845995597	0
0.300478484703307	0.208431194974142	-0.0920472897291651	-0.349412027193164	0.363390002635131	0
0.320543030434537	0.260486067848791	-0.0600569625857459	-0.230316205984486	0.408923034263576	0
0.272077026834299	0.148238912835977	-0.123838113998322	-0.466001196578646	0.320607322028016	0
0.287432431897805	0.252210381391001	-0.0352220505068043	-0.13374170761507	0.446803411750459	0
0.324963473401613	0.274219775229561	-0.0507436981720517	-0.195123620455295	0.42264808575794	0
0.256128959808673	0.135184279972437	-0.120944679836236	-0.454778366130977	0.324634347842174	0
0.310669746078282	0.268960099144493	-0.0417096469337892	-0.159492656693425	0.436640371687577	0
0.316877448695944	0.244057696417023	-0.0728197522789213	-0.278370986107294	0.39036379468455	0
0.25291901138093	0.14093555933313	-0.111983452047801	-0.421668387625811	0.336633540867919	0
0.266840637765701	0.140476753336141	-0.12636388442956	-0.475156090652577	0.31733786074593	0
0.252347117692416	0.147579798988573	-0.104767318703843	-0.394895249373146	0.346460098061041	0
0.322650754676845	0.280201463838016	-0.0424492908388294	-0.163102752241845	0.43521876642054	0
0.327449308078687	0.283304544299039	-0.044144763779648	-0.169939669768516	0.432528791440777	0
0.322492372857233	0.256838719804659	-0.0656536530525744	-0.251644656951179	0.400657868916817	0
0.263341538826027	0.135524391182709	-0.127817147643317	-0.480505050610803	0.3154341563665	0
0.239965588414988	0.216968593327535	-0.0229969950874527	-0.0862749169495423	0.465623938744802	0
0.289171305597249	0.17243495292225	-0.116736352675	-0.440542915082486	0.329771968662001	0
0.304039981100346	0.204387512885342	-0.0996524682150038	-0.378080236391428	0.35268549481002	0
0.268023046923387	0.235351640269835	-0.0326714066535526	-0.123363605463079	0.450909587761761	0
0.299290013487145	0.258061993658795	-0.0412280198283506	-0.157056084891969	0.43760032357731	0
0.254118072293174	0.154093872734634	-0.10002419955854	-0.377362085054561	0.352952269683745	0
0.296922592799473	0.188559411470721	-0.108363181328752	-0.409973897287747	0.340912547819747	0
0.328749562238616	0.279107503677433	-0.0496420585611837	-0.191049521341058	0.424243397609021	0
0.283047170798201	0.159307782744188	-0.123739388054014	-0.466194590986036	0.320538110356802	0
0.257143664060257	0.135131150703188	-0.122012513357069	-0.459093904616826	0.323083366821008	0
0.317233366066232	0.272842423926953	-0.044390942139279	-0.170117082176996	0.432459029844973	0
0.31173091045915	0.221298584454849	-0.090432326004301	-0.344225765953526	0.365338253284851	0
0.221880579376549	0.207457287757782	-0.014423291618767	-0.0539535360647785	0.478486091566678	0
0.288349433627394	0.249053253649227	-0.0392961799781677	-0.14921529264301	0.440691876649856	0
0.325788765877325	0.281807921954444	-0.0439808439228812	-0.169131102557494	0.432846760513619	0
0.255158057843756	0.225644594574546	-0.0295134632692098	-0.11110199780371	0.455767732266787	0
0.327637498773831	0.267581003904735	-0.0600564948690956	-0.23069194942463	0.408777064140142	0
0.318661218895788	0.23711147200471	-0.0815497468910783	-0.311381655436687	0.377755249024208	0
0.277275228492016	0.147940685236645	-0.12933454325537	-0.486649982937577	0.313253198029703	0
0.308279246137789	0.265105677558951	-0.0431735685788384	-0.16494685398919	0.434492906651187	0
0.255987580723113	0.147343304544942	-0.108644276178171	-0.409722092259226	0.341004911041543	0
0.256675209492331	0.136619625521003	-0.120055583971328	-0.451996673415776	0.325635689463225	0
0.253115052180525	0.156326695819482	-0.0967883563610424	-0.365135947179225	0.357504964339682	0
0.329140599483564	0.281855002101056	-0.0472855973825085	-0.182002752168659	0.427790283028898	0
0.2720827041887	0.140435979606482	-0.131646724582218	-0.49502169914055	0.310292401753662	0
0.324965386827025	0.251968876999536	-0.0729965098274891	-0.279524395580387	0.389921209433823	0
0.321813846010022	0.277184221871452	-0.0446296241385697	-0.171306899068381	0.431991227990149	0
0.204997275209597	0.19769161848144	-0.00730565672815767	-0.0272671607111489	0.489123324540358	0
0.329995491700748	0.274652696998439	-0.0553427947023095	-0.212837474336259	0.4157268665283	0
0.23935883402215	0.217800814844411	-0.0215580191777388	-0.080932687363038	0.467747742233158	0
0.262864813624354	0.13191789269014	-0.130946920934214	-0.492344991781331	0.311237739567981	0
0.327975450918198	0.28180105267598	-0.0461743982422184	-0.17762156436203	0.429510093963589	0
0.294326830594666	0.170494991060764	-0.123831839533902	-0.467234245407677	0.320166147535135	0
0.270436212741514	0.23541561035797	-0.0350206023835443	-0.132360740158099	0.447349483110338	0
0.309776713235297	0.202448961217382	-0.107327752017915	-0.407118666987307	0.341960416902433	0
0.315558543347484	0.216382737587459	-0.0991758057600253	-0.377198533499612	0.353013035020752	0
0.32914235842926	0.263361604914771	-0.0657807535144893	-0.252464672647965	0.400340958497184	0
0.257954995683788	0.139421909566806	-0.118533086116981	-0.446571707326667	0.327592163700374	0
0.261505214016963	0.131319177802846	-0.130186036214117	-0.4896736208459	0.312182435631899	0
0.304173613036403	0.183148541657477	-0.121025071378926	-0.457527994970546	0.323645792557013	0
0.330702100316858	0.278657585315779	-0.0520445150010787	-0.200239692166619	0.420646562937831	0
0.294137929006755	0.255093190187101	-0.0390447388196533	-0.148610531013372	0.440930481372839	0
0.32174928733123	0.231432747042316	-0.0903165402889141	-0.344475874200173	0.365244218333919	0
0.191838528080137	0.191558597549019	-0.000279930531117883	-0.00104322588076614	0.499583813163644	0
0.22413046980747	0.209761405281002	-0.0143690645264682	-0.0538103877183943	0.478543116654765	0
0.269652730521712	0.132985204116159	-0.136667526405553	-0.513640469033758	0.303751690059256	0
0.28160719577645	0.147672075135449	-0.133935120641001	-0.503903756233838	0.307164505433699	0
0.290055432372449	0.156968786680122	-0.133086645692327	-0.501189266031042	0.308118963952365	0
0.312518261060949	0.270766405994251	-0.0417518550666987	-0.15977743056921	0.436528201725792	0
0.256879567051688	0.147226922078899	-0.109652644972789	-0.413569851716152	0.339594578148372	0
0.255336132504542	0.225869934939879	-0.0294661975646637	-0.111002129021435	0.455807329226211	0
0.331412402240657	0.27085662266181	-0.0605557795788472	-0.232712209730396	0.407992443746881	0
0.255039674258355	0.152253713274056	-0.102785960984299	-0.387723452957457	0.349110348967084	0
0.261616508941312	0.13251829993781	-0.129098209003502	-0.485846686217726	0.313537935296631	0
0.281099576619474	0.244018226928993	-0.0370813496904812	-0.140623458517381	0.444083707586084	0
0.323738037113471	0.27876130045472	-0.0449767366587513	-0.172693624145545	0.431446127844809	0
0.187382764432613	0.190499729830977	0.00311696539836351	0.0116095879967529	0.504631451469918	0
0.329854642235386	0.247464999907154	-0.0823896423282324	-0.315131744070474	0.376330813611306	0
0.331726952275495	0.260986998711609	-0.0707399535638864	-0.271317485343936	0.393073429656699	0
0.2152091216508	0.205675930333574	-0.00953319131722574	-0.0356490565826423	0.485781095831331	0
0.319614770880229	0.214238186036852	-0.105376584843377	-0.400553206208385	0.34437455161129	0
0.302133054808837	0.262546605357998	-0.039586449450839	-0.151044602039821	0.439970266073265	0
0.266902853347651	0.130221010194489	-0.136681843153162	-0.513728509129132	0.303720908434	0
0.244800978941901	0.221547060986919	-0.0232539179549821	-0.0874198600322547	0.465168891893532	0
0.329409949429241	0.280032110839375	-0.0493778385898666	-0.1898643001182	0.42470773397444	0
0.26058221855145	0.140165149381863	-0.120417069169587	-0.453893172395447	0.324952858990351	0
0.307686205477226	0.180449759519064	-0.127236445958163	-0.480788670227021	0.315333351692573	0
0.277327677868542	0.138529241107548	-0.138798436760994	-0.521688313264164	0.300943681488325	0
0.317344484054551	0.274967225335612	-0.0423772587189388	-0.162394909190551	0.435497439753344	0
0.270505487767878	0.237143820100231	-0.0333616676676474	-0.126184613376892	0.449792895376459	0
0.313969035909846	0.194530823030549	-0.119438212879297	-0.452379909233152	0.325497658939461	0
0.332576788049687	0.276369569212892	-0.0562072188367949	-0.216116014588636	0.414448658421079	0
0.300754841708771	0.168101265101207	-0.132653576607564	-0.50029513401622	0.30843363993984	0
0.266110850116776	0.129490463093801	-0.136620387022975	-0.513665399181391	0.303742973543247	0
0.251259795973355	0.149406765766267	-0.101853030207088	-0.383990111199116	0.350492888419072	0
0.328267547937126	0.231779258299487	-0.0964882896376396	-0.367869474385902	0.356485281261728	0
0.216954834913215	0.209397733786422	-0.00755710112679303	-0.0282652533515006	0.48872529666469	0
0.292628284489444	0.254246212769055	-0.0383820717203895	-0.146070881494305	0.441932716515974	0
0.326361367568496	0.279417526688471	-0.0469438408800248	-0.180333013716408	0.428445569651227	0
0.293733751340009	0.155933041891667	-0.137800709448343	-0.518794427317814	0.301952052216242	0
0.259562002147113	0.142513344410898	-0.117048657736214	-0.441309967252671	0.329494305647229	0
0.242592869731895	0.222852723923757	-0.0197401458081387	-0.0741804222667988	0.470433411846523	0
0.335310133226031	0.270172736403942	-0.0651373968220891	-0.250179568778784	0.401224242354409	0
0.185744787715142	0.196748466820167	0.0110036791050251	0.0409949091607317	0.5163500228233	0
0.333019281994491	0.245432514171692	-0.0875867678227984	-0.334801255107912	0.368887506831785	0
0.310066789022264	0.268537262273928	-0.0415295267483353	-0.158819859473501	0.436905400903247	0
0.26501576478481	0.234910042494276	-0.0301057222905339	-0.113716560565365	0.454731242124656	0
0.264257777252956	0.133020772137388	-0.131237005115568	-0.49411429888741	0.310612730030239	0
0.287320112988963	0.147319561997985	-0.140000550990978	-0.526531980636199	0.299259318927579	0
0.331218650813797	0.27858361692984	-0.0526350338839575	-0.202377881069793	0.419810659490322	0
0.322794472928611	0.276824997172391	-0.0459694757562196	-0.176385015637335	0.429995737948567	0
0.240343361613479	0.221359393286247	-0.0189839683272311	-0.0712793544229225	0.471587713106153	0
0.244729338010656	0.14863889467559	-0.0960904433350658	-0.362094283734672	0.358640787577473	0
0.213643992415207	0.210242774772405	-0.00340121764280191	-0.0127170365213439	0.49492677319352	0
0.284342666809711	0.247110178095404	-0.0372324887143064	-0.141383527291045	0.443783483433317	0
0.337170242902189	0.258811228945623	-0.0783590139565663	-0.300264337775754	0.381987766602667	0
0.274266916648726	0.130851609531846	-0.14341530711688	-0.538609235328287	0.295078256878815	0
0.259969974593	0.23253035952477	-0.0274396150682303	-0.103503939952659	0.458781511330626	0
0.270385068440947	0.128650951218475	-0.141734117222472	-0.532484871778976	0.29719510843465	0
0.257091583356713	0.143928188524287	-0.113163394832426	-0.426625528517133	0.334826050316834	0
0.184592406713175	0.202788113253135	0.0181957065399606	0.0678017476280087	0.527028273720026	0
0.334953544767532	0.274994288187543	-0.0599592565799892	-0.230474383924743	0.408861583204333	0
0.32463311827273	0.210654325496524	-0.113978792776206	-0.432825662509583	0.332570714189286	0
0.330319107353115	0.279735681294991	-0.0505834260581235	-0.194438319749999	0.422916343800483	0
0.317443097548975	0.193730086912732	-0.123713010636243	-0.468446190943513	0.319732771231409	0
0.310973712340594	0.180847262940112	-0.130126449400482	-0.491669120799134	0.31147663553763	0
0.236259945007025	0.146558529869786	-0.0897014151372399	-0.337836673879022	0.367743135651112	0
0.263452132076792	0.134721696064952	-0.12873043601184	-0.484883707340842	0.313879420116605	0
0.301608009406269	0.259641777732775	-0.0419662316734941	-0.160123089199985	0.43639205664456	0
0.277951553960315	0.24235322772131	-0.0355983262390049	-0.134929514288792	0.446333801951452	0
0.267192495626451	0.128276997840226	-0.138915497786225	-0.522373948983716	0.300704995300566	0
0.239775199664562	0.223907814208257	-0.0158673854563044	-0.0595875277391792	0.476242076069818	0
0.331125794613108	0.2273695439288	-0.103756250684309	-0.39517795508447	0.346355780369145	0
0.316483885668667	0.270112214411762	-0.0463716712569043	-0.177588942154243	0.429522904691406	0
0.338979602779157	0.269275090864164	-0.0697045119149931	-0.267598794549266	0.394504079471885	0
0.260274255974142	0.232493377514669	-0.0277808784594733	-0.10475024449917	0.458286995944078	0
0.262315760884499	0.136998447816992	-0.125317313067507	-0.47214725818236	0.318410841299148	0
0.210924047748333	0.215840756062097	0.0049167083137639	0.0183862728104237	0.507334648348286	0
0.335217071390373	0.278639738949192	-0.0565773324411814	-0.217579743594887	0.413878284325974	0
0.296453567353999	0.156517039111177	-0.139936528242822	-0.526767209589395	0.299177628169449	0
0.294394869710732	0.252680440198682	-0.0417144295120492	-0.158842513207023	0.436896476651666	0
0.336593793877537	0.241889645369846	-0.0947041485076911	-0.36168235360045	0.358794707678133	0
0.276481220870686	0.240856173144788	-0.0356250477258973	-0.134910648111655	0.446341260273795	0
0.303864875511819	0.166440096694647	-0.137424778817173	-0.517989507784232	0.302232794931313	0
0.340005464282912	0.275707353208752	-0.0642981110741599	-0.247149554350363	0.402396242080195	0
0.243286755518437	0.14291963092721	-0.100367124591227	-0.378115466407167	0.352672409621893	0
0.281654133298168	0.136732364433819	-0.144921768864349	-0.544316281902774	0.293111922278773	0
0.25072468594616	0.140655515880062	-0.110069170066098	-0.41470039665058	0.339180620979992	0
0.328252293741599	0.27774145595676	-0.0505108377848394	-0.193977191890834	0.423096870464215	0
0.26095032953709	0.232894435860969	-0.0280558936761211	-0.105788330458292	0.457875147888782	0
0.309529833555538	0.263600126579002	-0.0459297069765358	-0.175588110620005	0.430308771789407	0
0.291755005505881	0.249235480463231	-0.04251952504265	-0.161725475847824	0.435761020904085	0
0.270600107096196	0.126222011437307	-0.14437809565889	-0.542361748153774	0.293784662776108	0
0.276487726287889	0.240148145506393	-0.0363395807814957	-0.13754151885472	0.445301388632974	0
0.241935426534153	0.232954441397198	-0.00898098513695514	-0.0337681312178049	0.486531024524608	0
0.319242474775386	0.192416623033281	-0.126825851742106	-0.480046012945903	0.315597337597882	0
0.277135656217609	0.130239263951692	-0.146896392265918	-0.551426072268773	0.290670815978157	0
0.344256243570303	0.269745339327175	-0.0745109042431281	-0.286039825322622	0.387423809538387	0
0.34434203089027	0.257614632214608	-0.0867273986756624	-0.332135778310768	0.369893367468741	0
0.219668817522891	0.229569198463781	0.00990038094088991	0.037105728301861	0.514799647674467	0
0.334086901557626	0.225615739363099	-0.108471162194527	-0.412925376071713	0.339830644210248	0
0.289995648369112	0.146116543397895	-0.143879104971218	-0.54072851031167	0.294347362172901	0
0.335911352822425	0.281390516035101	-0.0545208367873245	-0.209706257670703	0.416948470609633	0
0.323653541488309	0.273379375223725	-0.0502741662645839	-0.192813067545148	0.423552684551527	0
0.262507885237119	0.237209590716997	-0.0252982945201222	-0.0954552025595168	0.461976635450581	0
0.306050926726396	0.258718725939122	-0.0473322007872736	-0.180753070575574	0.428280700251161	0
0.289470410047945	0.246289725434394	-0.0431806846135508	-0.164048816770633	0.434846357056262	0
0.277675734768249	0.241507215679594	-0.0361685190886549	-0.136905783692005	0.445552633580753	0
0.267759451032213	0.126594414060868	-0.141165036971345	-0.530774548823966	0.297787509451666	0
0.265929369250851	0.130520111510989	-0.135409257739862	-0.509630282117372	0.305155252276863	0
0.24369394012936	0.238986179184128	-0.00470776094523156	-0.017718607851745	0.492931668029389	0
0.274678676670617	0.127753433169578	-0.146925243501039	-0.55155169629896	0.290627769301506	0
0.342431876906872	0.282513268394637	-0.0599186085122344	-0.230587941226192	0.408817468342622	0
0.311206751961757	0.176218630314675	-0.134988121647082	-0.509498300471925	0.305201494645415	0
0.229484637262829	0.135792933611893	-0.0936917036509362	-0.352725086831738	0.362147275056007	0
0.290758634016314	0.24695290521224	-0.0438057288040741	-0.166384869399343	0.433927040228101	0
0.25756383425939	0.135603939074764	-0.121959895184626	-0.459285026053206	0.323014749636827	0
0.328203592147617	0.207862648367747	-0.12034094377987	-0.4565911015491	0.323982488155593	0
0.333732978444196	0.280045699574363	-0.0536872788698329	-0.20638670728297	0.41824442668704	0
0.320099778112618	0.269067858262813	-0.0510319198498045	-0.195554825898169	0.422479310601233	0
0.304250255998249	0.165448142061312	-0.138802113936937	-0.522951074763213	0.300504150266174	0
0.219058915389264	0.235771174285258	0.0167122588959938	0.0626749775657465	0.524987338390347	0
0.343730326661458	0.243533063105109	-0.100197263556349	-0.382627179743604	0.350998107310091	0
0.284596325271501	0.138020684164639	-0.146575641106862	-0.55032944050562	0.29104671742829	0
0.348891013962953	0.280070932704236	-0.0688200812587168	-0.264724084209173	0.395611011343805	0
0.308393556203713	0.256605287174366	-0.0517882690293462	-0.197747522439166	0.421621303140703	0
0.302356236967848	0.251948232870265	-0.0504080040975828	-0.192078481990485	0.423840364975774	0
0.286361086197552	0.249400101346405	-0.0369609848511471	-0.140188380913961	0.444255575967879	0
0.250600272123789	0.135752870506813	-0.114847401616977	-0.432475041083501	0.332698094270486	0
0.349008661346094	0.257180614003279	-0.0918280473428146	-0.35159744077823	0.362570092386508	0
0.341289972037939	0.284213343340022	-0.0570766286979163	-0.219708272334487	0.413049180845183	0
0.332034753747551	0.278077298302639	-0.053957455444912	-0.207336810854452	0.41787341389631	0
0.266809232526572	0.246428163527279	-0.0203810689992923	-0.07703867721661	0.469296388204901	0
0.298326122323136	0.15751188785142	-0.140814234471716	-0.529870698356961	0.298100791636659	0
0.299607553726271	0.251547451862544	-0.0480601018637273	-0.182831891315472	0.427464962353464	0
0.245439701410993	0.245319004197012	-0.000120697213980614	-0.000454753365376225	0.49981857966165	0
0.320146067098155	0.265472223350205	-0.05467384374795	-0.209413481524342	0.41706273467188	0
0.2409035091479	0.133788687563067	-0.107114821584833	-0.403245965470876	0.343383644031994	0
0.270510622118946	0.12395433436429	-0.146556287754656	-0.550435011781617	0.291010520020954	0
0.280191327456569	0.132377948354413	-0.147813379102156	-0.554741146989278	0.289535863735777	0
0.353471043875906	0.271225198176378	-0.0822458456995278	-0.315789098167356	0.376081296712026	0
0.348689952054762	0.285443450658822	-0.0632465013959399	-0.243547125200181	0.40379079159763	0
0.341021332606985	0.285190274001924	-0.0558310586050614	-0.214952511979468	0.414902171509	0
0.2639795168574	0.128555873414039	-0.13542364344336	-0.509471493613158	0.305210887336245	0
0.209293101042024	0.125241872873452	-0.0840512281685719	-0.316245318056776	0.375908156294375	0
0.310982489267692	0.255146538952075	-0.0558359503156169	-0.213032129136004	0.415650951202688	0
0.195766153419318	0.123509232061944	-0.0722569213573743	-0.271794151192788	0.392890151332319	0
0.219044534985714	0.242850242350108	0.0238057073643946	0.0893474485275174	0.535597106823111	0
0.31800447440868	0.2612719390761	-0.0567325353325801	-0.217079987850057	0.414073004746782	0
0.28708598376025	0.252834539577323	-0.0342514441829264	-0.129965629995513	0.4482968096485	0
0.32098536770872	0.191419764599142	-0.129565603109578	-0.490133021760118	0.312019886207077	0
0.269221489895235	0.123467863522706	-0.145753626372529	-0.547526890913271	0.292008400571198	0
0.267815765803857	0.251269847963243	-0.0165459178406138	-0.0626010733018132	0.475042087362274	0
0.301521346581516	0.254369701099126	-0.0471516454823892	-0.179427187244762	0.428801142719137	0
0.338318110570845	0.224550088856747	-0.113768021714099	-0.43285304447699	0.33256076718741	0
0.332052010636777	0.275898633024499	-0.0561533776122778	-0.215743781578746	0.414593736000482	0
0.34889142114011	0.289347306624763	-0.0595441145153475	-0.2294890995925	0.409244395924923	0
0.273488530299441	0.124244879836717	-0.149243650462724	-0.560088297622075	0.287709606061406	0
0.355740336260555	0.281964488391885	-0.0737758478686699	-0.283898684559897	0.388244012304827	0
0.313305013870221	0.256429073266312	-0.0568759406039094	-0.217037357968548	0.414089615656381	0
0.320702402063021	0.260821797130168	-0.059880604932853	-0.229114725588949	0.409389874246794	0
0.304319962425104	0.16642445374755	-0.137895508677553	-0.51946284159682	0.301719009366041	0
0.291059745725652	0.148598354711775	-0.142461391013877	-0.535203391990604	0.296254610512484	0
0.33066182394347	0.207157601246969	-0.123504222696501	-0.468334846888205	0.319772576195567	0
0.28591416514458	0.14000726468577	-0.14590690045881	-0.547735773786504	0.291936672290041	0
0.329742729916777	0.27209901447243	-0.0576437154443469	-0.221289339601805	0.412433575004559	0
0.342472721947076	0.28625871406036	-0.0562140078867155	-0.216530732859664	0.41428703598337	0
0.248497306686938	0.253925886649662	0.0054285799627237	0.0204900128131991	0.508173760487032	0
0.311873115109387	0.177771016091924	-0.134102099017463	-0.505981819329156	0.306434706357659	0
0.353803938773709	0.258015738768072	-0.0957882000056364	-0.366790264646453	0.356887734993383	0
0.267960337547574	0.123082182133709	-0.144878155413865	-0.544399476269907	0.293083303063379	0
0.304269304050077	0.258647570705937	-0.0456217333441402	-0.173728317114825	0.431039491039415	0
0.356574492944456	0.289513344062447	-0.0670611488820093	-0.25847512273647	0.398020122971629	0
0.220290625947533	0.12425128336649	-0.0960393425810435	-0.361317772737146	0.358930954579114	0
0.250004481154246	0.13018529916878	-0.119819181985466	-0.450859936435128	0.326045250033939	0
0.269551944675267	0.255861921532285	-0.0136900231429811	-0.0518495399012175	0.479324290738087	0
0.287920031682215	0.257525239966109	-0.0303947917161065	-0.115439097478019	0.454048545392551	0
0.348643086196706	0.241669394034059	-0.106973692162647	-0.408243742421978	0.341547368490645	0
