IID	Sex	Method 1	Method 2	Method 3	Method 4
140528	Female	-0.00583874102272596	-0.00709055658372669	-0.0105372446286956	-0.0105372446286956
140531	Female	0.00256576832798837	0.0207748420721236	0.0188297301440113	0.0188297301440113
140532	Female	0.00681146648649363	0.0129311087687033	0.00910045135452151	0.00910045135452151
140534	Female	0.00355654044122388	0.0136290109542389	0.0104310646203126	0.0104310646203126
140535	Male	0.0454728947717086	0.0295847731127659	0.0255984396362757	0.0255984396362757
140536	Female	0.0129606916611613	0.00991180349510948	0.00891726509962899	0.00891726509962898
140538	Female	0.00858696262433034	0.00412169012065264	0.000503894288768193	0.000503894288768192
140540	Male	0.0196771785931018	0.00304869583529194	-0.000415635557143517	-0.000415635557143518
140541	Male	0.0403094100957754	0.0219099514590196	0.0178146467825934	0.0178146467825934
140542	Female	-0.00192392649561351	0.00930670102961698	0.00396798211681934	0.00396798211681934
140543	Female	-0.00515237386469556	-0.00182933683735024	-0.00668467175588506	-0.00668467175588506
140549	Female	0.0139176614686412	0.00108734893519749	-0.0047558190853234	-0.0047558190853234
140551	Female	-0.0014719109829422	-0.00119740411426178	-0.00595205557409938	-0.00595205557409938
140552	Female	0.0154866524781099	0.00863979932868597	0.00620260956107942	0.00620260956107942
140553	Female	0.0130382220121816	0.0161917169974824	0.0111783855987735	0.0111783855987735
140554	Female	-0.00757776192883645	-0.00651376676071304	-0.0106385729237129	-0.0106385729237129
140556	Male	0.0329133931795564	0.00728801506547178	0.00343114139237693	0.00343114139237693
140563	Female	0.00506869660583542	-0.00749927282316074	-0.0105040859377928	-0.0105040859377928
140568	Male	-0.0117512387815688	-0.0363939910437958	-0.0439629782539035	-0.0439629782539035
140572	Male	0.0333047757707885	0.00960396150125722	0.00382252398360906	0.00382252398360906
140579	Female	-0.0150181638171747	-0.0079995391577916	-0.0111788299439786	-0.0111788299439786
140580	Female	0.00331722699691215	-0.00190668594105892	-0.00670923657048056	-0.00670923657048056
140594	Female	-3.11938840910923e-05	0.00578287693448388	0.00531481719131071	0.00531481719131071
140596	Female	0.000930884849890523	-0.00503944880171116	-0.00726136299307783	-0.00726136299307784
140601	Male	0.00982575423358106	0.0098503559537355	0.00370791703133072	0.00370791703133072
140608	Female	-0.00635721153340074	0.00579549502096227	-0.000356123413561678	-0.00035612341356168
140612	Female	-0.00533112643844167	0.00112417238626036	-0.00457065467410075	-0.00457065467410075
140613	Female	-0.00371522938578434	0.000510707762382828	-0.00350065515847447	-0.00350065515847447
140615	Male	0.0232444283218954	0.0167540069843443	0.00861058954196064	0.00861058954196064
140618	Male	0.0170295292188009	0.00431688214269059	0.000102920783335632	0.000102920783335634
140619	Male	0.0266614640938574	0.0109015367647253	0.0043850597954878	0.0043850597954878
140620	Male	0.0239197606073698	0.00554078647982373	0.00339022842749962	0.00339022842749961
140621	Female	0.00864287293217659	0.00156405220949414	-0.0029339396403843	-0.0029339396403843
140622	Male	0.0222649575558817	0.0228664117134525	0.0175664539499121	0.0175664539499121
140627	Male	0.0172539053425425	0.00593112133416293	0.000436476414483479	0.000436476414483479
140628	Female	-0.0183305821972196	-0.0123439677735689	-0.0175701104328786	-0.0175701104328786
140631	Female	0.0085834331249093	0.013152012738976	0.00847046883000055	0.00847046883000055
140633	Male	0.0419323385095553	0.0250736465500382	0.0245690120444652	0.0245690120444652
140639	Male	0.0364708639757077	0.0180534779996975	0.015177075243994	0.015177075243994
140646	Female	0.0145726570777312	0.000377303996176764	-0.00344574643179616	-0.00344574643179617
140650	Male	0.0183651625466469	-0.00406672737825323	-0.00827842204797115	-0.00827842204797115
140651	Male	-0.00477339336302651	-0.0105868102134947	-0.0194072321429613	-0.0194072321429613
140653	Female	0.00257370198739297	0.000179518230130361	-0.0015789040815456	-0.0015789040815456
140656	Male	0.0442245164779221	0.0281076005194703	0.0244592408498954	0.0244592408498954
140657	Male	0.0237645377738322	0.00380531901357057	-0.00200561076153606	-0.00200561076153606
140660	Male	0.00580510691308648	-0.0035219021984499	-0.00904709088166073	-0.00904709088166073
140661	Male	0.0301666093438219	0.00985798473114788	0.00778102553804609	0.00778102553804609
140662	Female	0.013668321774136	0.0182187095211755	0.0153022295977266	0.0153022295977266
140663	Male	0.0186090969256534	-0.00368866700449549	-0.00945382126524531	-0.00945382126524531
140664	Female	-0.00693372630627458	-0.00212802838855964	-0.00748340863080817	-0.00748340863080817
140665	Female	0.00519711875262136	0.00603898204607299	-0.00113907746444142	-0.00113907746444142
140675	Female	0.0120030300969581	0.0138664949249959	0.0103615526983624	0.0103615526983624
140678	Female	0.00543183211707411	0.0167664760292895	0.0140532284146622	0.0140532284146622
140680	Female	-0.00921682911884204	-0.00546697452179577	-0.0118409220840937	-0.0118409220840937
140681	Female	0.00428222903464612	0.0167183642448768	0.0123577277952032	0.0123577277952032
140683	Female	-0.0106597406995761	-0.0145451018847852	-0.0178693729758886	-0.0178693729758886
140686	Male	0.0109385524665429	-0.00364416592020484	-0.00959097971332731	-0.00959097971332731
140687	Female	0.0131839311671513	0.0156172865063796	0.0107781972167121	0.0107781972167121
140689	Female	0.00819890110027502	0.0136568373871678	0.011033783505334	0.011033783505334
140694	Female	-0.000284044202864092	-0.00405779050771933	-0.00825793303102004	-0.00825793303102004
140695	Male	0.0246647262198914	0.0140534692693193	0.00937581039551938	0.00937581039551938
140698	Male	0.0143776930430003	-0.00841454903976903	-0.0104098399257121	-0.0104098399257121
140704	Female	0.00507645875737902	0.0114100637808838	0.0071470846105945	0.0071470846105945
140706	Female	0.00525060440360642	0.0143102943043071	0.0116884105530703	0.0116884105530703
140708	Male	0.0301026077875319	0.0207361308798626	0.0153595895001909	0.0153595895001909
140709	Male	-0.00930079715998775	-0.0269251908609402	-0.0348525866805436	-0.0348525866805436
140710	Female	-2.16131432402454e-05	-0.000151618110340557	-0.00493847576402228	-0.00493847576402228
140713	Female	0.0114214549197567	0.0181127492206965	0.0156756709210964	0.0156756709210964
140714	Male	0.0254787157692918	0.0116535779051769	0.0100806204375135	0.0100806204375135
140721	Female	-0.0183086852965608	-0.0192119292802362	-0.0226796503803118	-0.0226796503803118
140722	Male	0.0101333493055995	-0.00531645418391326	-0.0123614140075825	-0.0123614140075825
140726	Male	0.037804078017802	0.021400719571262	0.0176020843601505	0.0176020843601505
140729	Female	-0.00874363937809852	-0.0101430150869497	-0.0131146044618495	-0.0131146044618495
140731	Female	0.00784502492935148	0.0120360989963955	0.00620354753075578	0.00620354753075577
140732	Female	0.0178945460077603	0.0233066128234642	0.0184366587572889	0.0184366587572889
140733	Female	-0.010541865023538	-1.14895438254357e-05	-0.00454077690369899	-0.00454077690369899
140735	Male	0.0313762467737318	0.0257036933540943	0.0215463063196703	0.0215463063196703
140736	Female	0.00480976765603227	0.0111550950147513	0.00698957301665395	0.00698957301665395
140737	Female	-0.00296032359858432	0.00224330307710612	-0.000780518237962643	-0.000780518237962645
140741	Female	-0.00415926968786837	-0.00970559529986431	-0.0161728002900541	-0.0161728002900541
140742	Male	0.0502466834966831	0.0320515575716594	0.0294987923020005	0.0294987923020005
140751	Male	0.0169326058571293	0.00599823684539101	0.000879433480913799	0.000879433480913799
140754	Male	0.0225576951397328	0.00550902583185622	-0.00135640176972993	-0.00135640176972992
140755	Female	0.00837591627245644	0.0226623660125497	0.019290082225575	0.019290082225575
140757	Female	-0.0274195387830482	-0.0165676412248688	-0.0237112203187395	-0.0237112203187395
140758	Female	0.00421208473222446	-0.0052624151580932	-0.0103125745403041	-0.0103125745403041
140759	Female	-0.00948360710089623	0.00276766968060779	-0.00020713375887085	-0.000207133758870852
140762	Female	0.0137829739899392	0.0167215520294411	0.0115955990543125	0.0115955990543125
140763	Female	-0.0213562856166703	-0.0152005727482941	-0.0215784294189852	-0.0215784294189852
140764	Female	0.0150183940735311	0.013846747089204	0.0107566084971863	0.0107566084971863
140766	Female	0.00854704230685863	0.00856811318323454	0.00701474441566914	0.00701474441566913
140769	Male	0.034077652303994	0.00679057202919668	0.00568719559087667	0.00568719559087667
140772	Male	0.0459634686664905	0.0310005820348975	0.0306745528421184	0.0306745528421184
140774	Female	-0.0120327730627961	-0.0102610859848658	-0.0140017889836104	-0.0140017889836104
140776	Female	0.00366190141383129	0.00693433221364931	0.000928628941173479	0.000928628941173478
140777	Female	-0.0258889512989907	-0.0119403665992136	-0.016940016479184	-0.016940016479184
140778	Female	-0.0253397642717762	-0.0131712166243736	-0.0202121122111869	-0.0202121122111869
140780	Male	0.0419564961586614	0.0252977117414978	0.0212086049639788	0.0212086049639788
140781	Male	0.0355066538004529	0.0116455713190154	0.00657029955030446	0.00657029955030445
140784	Female	-0.00356635028393903	-0.00283751429806418	-0.00848321290472106	-0.00848321290472106
140787	Female	-0.014112336468433	-0.0102048562093237	-0.0156446343596225	-0.0156446343596226
140792	Male	0.0161721450874761	-0.00308867246574359	-0.010034721477517	-0.010034721477517
140794	Male	0.0241125619420184	0.00582659250925914	-0.000565791519287774	-0.000565791519287773
140797	Female	0.00528493933951895	0.00483777076298085	0.000913974255767968	0.000913974255767967
140798	Female	0.00199987630886331	-0.00349573220847796	-0.00564647399707399	-0.00564647399707399
140800	Male	0.0181369069148706	0.00341151613424203	-0.00326606132424927	-0.00326606132424927
140801	Male	0.0225949600842081	0.000929508915813775	-0.00252011140672291	-0.00252011140672291
140804	Female	0.0065280278851863	0.00184415545960221	-0.00221011749481311	-0.00221011749481311
140805	Male	0.0350986750425243	0.0274990586207532	0.026906427199556	0.026906427199556
140808	Female	-0.0031502221206161	-0.00511666727566221	-0.00915887981546024	-0.00915887981546024
140809	Male	0.0312361035135618	0.00630408382885503	0.00284564680044446	0.00284564680044446
140811	Male	0.019373057283797	-0.0127797567734081	-0.0160048879033179	-0.0160048879033179
140812	Female	-0.00818256676206456	-0.00870038814376988	-0.0124443523384093	-0.0124443523384093
140813	Female	-0.0185542243211685	-0.0145100152955037	-0.0222701123604822	-0.0222701123604822
140814	Female	0.00763570964170209	0.0120676784455447	0.00828700189863681	0.00828700189863681
140815	Female	-0.00709745145508467	-0.0130823057262155	-0.0196568795943015	-0.0196568795943015
140816	Male	0.0337788591756159	0.00280766650818734	0.00167629921068732	0.00167629921068733
140818	Female	0.0268831859110523	0.0232284694173145	0.0231672978717386	0.0231672978717386
140820	Female	-0.0280685400003626	-0.0166875361792154	-0.0242510420286478	-0.0242510420286478
140824	Female	0.00451154361888014	0.000130575407604744	-0.00695608944627454	-0.00695608944627454
140825	Male	0.0182727857173409	0.00611834898891676	0.00101863875965702	0.00101863875965702
140828	Male	0.0244867507979771	0.023899422560023	0.019023990640164	0.019023990640164
140829	Female	-0.0048247539921356	-0.00460453248814071	-0.0102875141499487	-0.0102875141499487
140833	Female	0.000256143908890833	0.00146596231548069	-0.00411482117486014	-0.00411482117486014
140834	Male	0.0127249050413731	-0.00543394616491798	-0.0112983713754959	-0.0112983713754959
140836	Female	-0.0124588324463023	-0.0127791576914387	-0.0173756950670843	-0.0173756950670843
140837	Female	0.0093233881186826	0.0142466002922676	0.0109572959422732	0.0109572959422732
140838	Female	-0.0107256416929392	0.00274180910547863	-0.00254096342497589	-0.00254096342497588
140839	Female	-0.00686120494427781	0.000175643466754041	-0.00686498973178035	-0.00686498973178035
140842	Female	-0.00668372682788449	-0.0212859096609909	-0.0247021303374118	-0.0247021303374118
140843	Female	-0.0130410865593569	-0.00199213514187032	-0.00758589597654885	-0.00758589597654885
140845	Male	-0.00834058998830634	-0.000498251617223542	-0.00758011822396541	-0.00758011822396541
140846	Male	0.00830843770116057	0.00345629693764187	-0.00479688797508728	-0.00479688797508728
140848	Male	0.0442764328180033	0.0268284533393147	0.0246203366973828	0.0246203366973828
140851	Female	0.0149997302516873	0.018990495374275	0.0160877405382469	0.0160877405382469
140856	Female	0.0061431702129882	0.00883790421723957	0.00526594936623596	0.00526594936623596
140857	Male	0.048719187448623	0.0414735566133743	0.0407452986204671	0.040745298620467
140859	Female	-0.00813241450691066	-0.00653204612977262	-0.0115207640240057	-0.0115207640240057
140860	Male	0.0163977327070215	0.0128049259924108	0.0092972799381152	0.0092972799381152
140861	Male	0.0333942435074392	0.0245495789253135	0.0237826620681901	0.0237826620681901
140862	Female	-0.00478116379288302	0.000308678406029565	-0.00216464040263649	-0.00216464040263649
140863	Female	-0.00421876841076798	-0.00607522567037166	-0.0113192211796742	-0.0113192211796742
140864	Male	0.0191416639125674	0.0182852205454613	0.0113861340992239	0.0113861340992239
140866	Male	0.0229801982382601	-0.000884351000447344	-0.00551943798226353	-0.00551943798226353
140868	Female	0.00549649194355797	-0.00179598360607742	-0.00455180752531596	-0.00455180752531596
140869	Female	-0.00243671759593975	0.0109026601410425	0.00771319180533534	0.00771319180533533
140870	Female	0.00711737206889469	0.00712605722014461	0.00209132994070645	0.00209132994070645
140871	Male	0.0112117736543604	-0.00720881430653173	-0.0133574002995396	-0.0133574002995396
140872	Female	-0.00421359915826714	0.00107186435016789	-0.00607343557167525	-0.00607343557167525
140873	Male	0.0272842284887797	0.0169417585327383	0.0124320306940325	0.0124320306940324
140874	Male	0.0199007736302915	0.0122838499124037	0.00843314056513685	0.00843314056513685
140876	Male	0.0411967079119012	0.0308634448751797	0.0279822027282472	0.0279822027282472
140877	Female	0.0161750358125484	0.00327838674011647	0.00154119703261364	0.00154119703261364
140878	Female	0.00123539227136824	-0.00476271925450462	-0.00859454818269328	-0.00859454818269328
140879	Female	-0.00827527022844733	-0.0178907008329986	-0.0213805959046952	-0.0213805959046952
140880	Female	0.00192992854794354	-0.00966523051227959	-0.0147783208727093	-0.0147783208727093
140881	Female	-0.0212265386154605	-0.0201027555194986	-0.0262525807436487	-0.0262525807436487
140882	Female	0.00300198678054857	-0.00481877201063435	-0.00955744135866822	-0.00955744135866823
140883	Female	0.0168419959766692	0.016679519587803	0.0148729800558548	0.0148729800558548
140885	Male	0.0351179032404411	0.0257940782528665	0.0235410906678802	0.0235410906678802
140888	Female	0.0111436824576558	-0.00310832364879382	-0.00807569563333983	-0.00807569563333983
140891	Female	0.013341730544983	0.0101057523550423	0.00645963679088916	0.00645963679088916
140892	Female	0.00308874505063334	0.00982818120607167	0.00559608893347366	0.00559608893347366
140893	Female	0.0189413463335356	0.0226900016592332	0.0192651000682517	0.0192651000682517
140896	Female	-0.00436751397164121	-0.00640512145205994	-0.00764668398133008	-0.00764668398133008
140899	Female	0.00692742831347288	0.00207397155812241	-0.00170153755912032	-0.00170153755912032
140905	Male	0.0435118546883378	0.0283075765433795	0.0272403232973099	0.0272403232973099
140906	Male	0.027472226364335	0.0213555327907951	0.01687802935843	0.01687802935843
140907	Female	0.0237818352466846	0.0213848267026276	0.0206118447444019	0.0206118447444019
140910	Female	0.000655833996426505	0.00705102292124516	0.00119794674595502	0.00119794674595502
140911	Female	0.020666165743114	0.0246619751312478	0.0217541760296735	0.0217541760296735
140914	Female	-0.00620321151837191	-0.00820132453126296	-0.0122118692132161	-0.0122118692132161
140915	Male	0.0440950387757052	0.0310800870154319	0.0277143278772711	0.0277143278772711
140917	Male	0.0433390678560083	0.0153394056592415	0.0137476365614227	0.0137476365614227
140919	Female	0.0126954789829446	0.00517821987073738	0.00297471803628927	0.00297471803628927
140920	Female	-0.0132981709604341	-0.000927466384761313	-0.00696954431837636	-0.00696954431837636
140927	Female	0.00800662252630293	0.00437584535203109	0.000906169757396681	0.000906169757396681
140928	Male	0.0265131666337541	0.00344142359168905	-0.00427923924229988	-0.00427923924229988
140929	Male	0.0269232066395578	0.0140134252499952	0.00901398263743668	0.00901398263743667
140930	Female	0.0222267398163854	0.0136859749684467	0.00955813216976245	0.00955813216976245
140931	Female	-0.0118965556205025	-0.0154029385707356	-0.0203071624782833	-0.0203071624782833
140932	Female	-0.0111581965670176	-0.0109435953376658	-0.0150924436211437	-0.0150924436211437
140936	Female	0.00734176116190186	0.0201047091199416	0.01596315745949	0.01596315745949
140938	Female	-0.0139454532648153	-0.0139380759547539	-0.0201724699744718	-0.0201724699744718
140939	Female	0.00987560211343787	0.00304394100845694	0.00179253377787572	0.00179253377787572
140940	Female	0.00686635144217675	-0.00154277011817845	-0.00460128162297794	-0.00460128162297794
140943	Female	-0.00616690076352003	-0.00257537299497524	-0.00322283885105489	-0.00322283885105489
140946	Male	0.0308366220172054	0.0186491931960139	0.0178404758483638	0.0178404758483638
140947	Female	0.00717776313206412	0.000418327857493469	-0.00341643387384086	-0.00341643387384086
140948	Female	0.0180801729125787	0.0156088870668821	0.0154560799473271	0.0154560799473271
140949	Female	-0.0124547633631495	-0.00725449073690389	-0.0104933170173403	-0.0104933170173403
140953	Female	0.0223723292967679	0.0158324957815818	0.0114505937686443	0.0114505937686443
140954	Female	0.0121948413342652	0.00689521541228128	0.004111772998703	0.004111772998703
140955	Male	0.0292866401098171	0.0154309022100165	0.0119233136447271	0.0119233136447271
140956	Male	0.00646217386398077	0.00427546835370659	-0.0018392534863938	-0.0018392534863938
140957	Male	0.0236759350902451	0.0138091585497773	0.0101338913843724	0.0101338913843724
140959	Female	-0.0104503479083751	-0.00652616472273247	-0.0104541326958776	-0.0104541326958776
140960	Female	-0.0149160665970564	-0.00288940015696609	-0.00640384980687445	-0.00640384980687445
140961	Female	-0.00288157434521219	0.0049532539846736	-4.66919401532577e-05	-4.66919401532593e-05
140963	Female	-0.00407095783591477	0.00186154591050177	-0.00341966557898005	-0.00341966557898005
140965	Male	0.0378030036933025	0.020209666538838	0.0180377280652758	0.0180377280652758
140966	Male	0.0173404004413425	0.00552709894862919	0.000959689542908362	0.000959689542908362
140967	Female	-0.0303176219761061	-0.0174160629671801	-0.0246440723784857	-0.0246440723784857
140968	Female	-0.015733417863898	-0.0157804148802223	-0.0207594599920863	-0.0207594599920863
140971	Male	0.00618036644725919	-0.000678419559225567	-0.00681577972158246	-0.00681577972158246
140974	Female	0.00309867771196987	-0.0161942873006056	-0.01830429052715	-0.01830429052715
140976	Female	0.00358266443561863	0.00486670828140809	0.00172282802221052	0.00172282802221052
140979	Male	-0.00403729217322235	-0.00918070138265502	-0.0159416432680019	-0.0159416432680019
140980	Female	0.000407915313342265	-0.00221421443591334	-0.00625581942593913	-0.00625581942593913
140981	Female	0.00216534744854428	0.00853105416256298	0.00554612739063427	0.00554612739063427
140982	Female	-0.0029084430903003	0.00343915684210268	-0.00160207378892832	-0.00160207378892832
140983	Female	-0.0139334395099351	-0.0115862629393819	-0.0189594816381233	-0.0189594816381233
140984	Female	0.0194397582947812	0.0122809432288726	0.0100465358703446	0.0100465358703446
140986	Female	0.012093584408452	0.017434195044991	0.0156927233653544	0.0156927233653544
140987	Male	0.0019715353511478	-0.0093415373387107	-0.0149550730843174	-0.0149550730843174
140989	Female	-0.0160427200932942	-0.0136547384083483	-0.020304505669639	-0.020304505669639
140991	Female	0.00308850405790251	0.00798790049711708	0.00188374468893165	0.00188374468893165
140992	Male	0.038960680451744	0.0108639804949202	0.00663976147200305	0.00663976147200305
140993	Male	0.0170472160788227	0.0086830304876789	0.00285009532851273	0.00285009532851273
140994	Male	0.0359763053902352	0.0177285983859732	0.0153375937029588	0.0153375937029588
140995	Female	-0.0146299212073349	-0.0196822543270852	-0.0254424772280523	-0.0254424772280523
140996	Female	-0.00919260589324236	-0.00636495595846382	-0.0125809554103374	-0.0125809554103374
140997	Female	-0.0261788087478783	-0.0316800497986131	-0.0390657754093138	-0.0390657754093138
140998	Female	0.0252949011429705	0.0196010669708185	0.0174301918222208	0.0174301918222208
141005	Male	0.00498270510644457	-0.0152210785072398	-0.0216827153896547	-0.0216827153896547
141007	Female	-0.00598410110246006	-0.000607137333912432	-0.00491792671738174	-0.00491792671738174
141008	Male	0.0202334586276724	0.00531442683399014	0.00188751659592639	0.00188751659592639
141009	Female	0.00252455673181641	-0.000432881517180484	-0.00472874734745852	-0.00472874734745852
141013	Male	0.0494928936101026	0.0178286389003995	0.0145079946496501	0.0145079946496501
141014	Female	-0.0218866408177042	-0.032798991971153	-0.0374594233613324	-0.0374594233613324
141015	Male	0.0312361939420918	0.00332983387724694	0.00179761395787476	0.00179761395787476
141019	Female	0.0153054933916639	0.0113695390120332	0.0108253488005068	0.0108253488005068
141025	Male	0.0227973921153102	0.00405933778935636	0.00167829059544649	0.00167829059544649
141026	Female	-0.00956379938274554	-0.00965196338316929	-0.011270784485785	-0.011270784485785
141027	Female	0.0178938381974113	0.00699484066966991	0.00509421514190084	0.00509421514190084
141028	Female	-0.0244140098264325	-0.0233783485010924	-0.0288941544175896	-0.0288941544175896
141030	Female	0.021622692035957	0.00081433827296724	-0.00226956897202453	-0.00226956897202453
141031	Female	0.00501525301847032	0.00408847045951455	0.000535108427313137	0.000535108427313136
141032	Female	0.0131132486734246	-0.0013903180140601	-0.0038461136142625	-0.0038461136142625
141033	Female	-0.00134836637490374	0.00572607412611751	0.00249096749829236	0.00249096749829235
141037	Male	0.022290148535161	-0.00840743257717505	-0.0126947504252915	-0.0126947504252915
141040	Male	0.00172402972541322	-0.00928844909314564	-0.0166219123063328	-0.0166219123063328
141042	Female	-0.0160817956025875	-0.0202204436621552	-0.0261082591699802	-0.0261082591699802
141044	Male	0.0182598706510148	-0.0115703505260736	-0.0167250283094377	-0.0167250283094377
141047	Female	0.00246997651953932	-0.00962920100449469	-0.0131028060240889	-0.0131028060240889
141049	Male	0.0293935909813595	0.0113134511833725	0.00827448946149579	0.00827448946149579
141050	Female	0.0144475397406995	-0.0022116372733418	-0.0038984022910465	-0.0038984022910465
141051	Female	-0.0111338413802943	-0.00329668977724974	-0.00729450750709819	-0.00729450750709819
141052	Female	0.00999914881569673	0.0095045244496825	0.00551900422453955	0.00551900422453955
141055	Male	0.0287914759761495	0.0196435783083695	0.015991852920639	0.015991852920639
141063	Female	-0.00602476632675939	-0.00267499528909689	-0.00773175142979882	-0.00773175142979882
141064	Female	0.0134205024595269	0.0128958886274055	0.00894035786836977	0.00894035786836976
141066	Female	0.0134077558106344	0.0154065022739526	0.0144739301957127	0.0144739301957127
141068	Female	0.000266222271742849	0.00347269444552238	-0.00144076283129658	-0.00144076283129659
141071	Female	0.0167078005016641	0.0121611114649894	0.00945449642238915	0.00945449642238915
141076	Female	0.0127798215148671	0.000361439715426797	-0.00279296102876106	-0.00279296102876106
141077	Female	0.00483942465355546	0.0119032492278356	0.00867875852675156	0.00867875852675156
141085	Female	0.0110076406171293	0.00326497574538522	0.000981177049736602	0.000981177049736601
141086	Female	0.00230521699714876	-0.00644576486722347	-0.0132675655464794	-0.0132675655464794
141090	Female	-0.0055225733474411	-0.019895979421921	-0.0210953558910693	-0.0210953558910693
141096	Female	0.0175800186172169	0.00607497702945867	0.00755355504982417	0.00755355504982417
141097	Male	0.0277687031203923	0.0172133299160573	0.0094227610886463	0.00942276108864629
141099	Male	0.0180425493933859	0.00359038582488519	-0.00307655212647787	-0.00307655212647787
141104	Female	0.0105465329367279	-0.00303946881788337	-0.00225309011878257	-0.00225309011878257
141111	Female	0.00179518230832732	-0.00736498021448647	-0.0110044407471831	-0.0110044407471831
141112	Female	0.00501378989880855	0.000556146839451446	-0.00501267366858416	-0.00501267366858416
141116	Female	0.00867342834765548	0.00486249085575928	0.0041932837564983	0.0041932837564983
141117	Female	-3.29829394169437e-05	-0.0041458721693605	-0.00728628701869187	-0.00728628701869187
141126	Female	-0.00334647470156372	-0.00711791291447085	-0.0133729382689564	-0.0133729382689564
141127	Male	0.0268863874882058	0.00886724944884035	0.00613849629352324	0.00613849629352324
141128	Male	0.0325802865204408	0.0172095727480957	0.0142343444886948	0.0142343444886948
141129	Female	0.0133176490103385	-0.00614205481037235	-0.00780145250952524	-0.00780145250952524
141134	Male	0.0335834087221747	0.0117267110189514	0.00691798822607544	0.00691798822607544
141141	Male	0.0339374850743058	0.0109642227822397	0.0100452240663243	0.0100452240663243
141143	Female	-0.0153823370380203	-0.0155225561451639	-0.0198624816291774	-0.0198624816291774
141144	Female	-0.00156049820240825	-0.0112098296357753	-0.0143601212579187	-0.0143601212579187
141148	Male	0.0258112158296524	-0.00851255456708244	-0.0119468426189179	-0.0119468426189179
141159	Male	0.0178446564757155	0.00346131793491366	-0.0032744450441482	-0.0032744450441482
141161	Female	-0.0258589769111772	-0.0310185445343905	-0.0386585999666876	-0.0386585999666876
141163	Female	-0.0050396584721435	0.000987643293643118	-0.00397348408706519	-0.00397348408706519
141166	Male	0.0274453081506092	0.00591335409221236	0.000779887654509985	0.000779887654509985
141168	Male	0.0389293025947029	0.0146906031431491	0.0122638820986036	0.0122638820986036
141192	Male	0.0353652908574594	0.0199171959431409	0.0170193488257134	0.0170193488257134
141195	Female	-0.0145423087850098	-0.0181493656581295	-0.0245687723524025	-0.0245687723524025
141201	Male	0.0332885603393668	0.01745954894322	0.0149426183076208	0.0149426183076208
141218	Female	0.0148033735646646	0.0178896044225635	0.0186427074378607	0.0186427074378607
141219	Female	0.0145826814675264	0.0146432061158872	0.012875696364487	0.012875696364487
141223	Female	-0.00159881207575748	0.000468318653609886	-0.000532637690679161	-0.000532637690679161
141249	Male	0.0163350827831708	-0.000920642057752866	-0.00478401873669294	-0.00478401873669294
141250	Male	0.0346879375224365	0.0167793523310975	0.0163419954906905	0.0163419954906905
141258	Male	0.0390654459649784	0.00580624155894014	0.00408054700452589	0.00408054700452589
141265	Female	0.0171189110917426	0.0150348928457742	0.0154119259887031	0.0154119259887031
141276	Female	0.01061041353685	0.00396101195457115	0.000583949969457309	0.000583949969457309
141278	Male	0.0356828431980445	0.0215511415237778	0.0201100606544163	0.0201100606544163
141282	Female	0.0155659214806927	0.0230496583924751	0.0194052553538888	0.0194052553538888
141288	Female	0.00917717029331821	0.0121675831105957	0.0102433446783965	0.0102433446783965
141290	Female	-0.0273742330248664	-0.0293228173600772	-0.0346275371041414	-0.0346275371041414
141301	Female	0.00209290702611856	0.00755538043096253	0.00593224089931465	0.00593224089931465
141302	Female	0.025227604876222	0.0159313186245791	0.0124279818207116	0.0124279818207116
141315	Female	0.00214618999414024	0.00798180396747674	0.000439204891100807	0.000439204891100804
141316	Female	-0.00315166865101007	-0.00494639342326161	-0.00763181324216725	-0.00763181324216725
141317	Female	0.00335298731684658	7.58039956737222e-05	-0.00390031676242835	-0.00390031676242835
141326	Female	0.0201911808554822	0.0203123425351823	0.0184841957524428	0.0184841957524428
141329	Male	0.0320709908136112	0.0180284719946648	0.0137250487818652	0.0137250487818652
141332	Female	0.0190772454390955	0.0120295772693795	0.00905078187170279	0.00905078187170279
141336	Female	0.00311165560626441	-0.00320002875996885	-0.0069148079611283	-0.0069148079611283
141368	Female	0.000471797569698946	0.00189876057387943	-0.00123518753334049	-0.00123518753334049
141372	Male	0.0172834774152629	6.24104358555014e-06	-0.00383562410460085	-0.00383562410460085
141380	Female	0.00130460351499435	0.00298907836485569	-0.000402381588045085	-0.000402381588045086
141392	Male	0.00394152613220823	-0.0162226604910687	-0.0199507348757732	-0.0199507348757732
141403	Female	-0.00784661652678138	-0.0113485028264931	-0.0165847619067808	-0.0165847619067808
141404	Female	-0.0263801797954483	-0.0179316909913796	-0.0252921695088888	-0.0252921695088888
141405	Female	-0.00398043878216417	-0.0105897631470756	-0.0138103792362257	-0.0138103792362257
141411	Male	0.0460378465795196	0.0136689074548566	0.0110529476190671	0.0110529476190671
141416	Male	0.0446743005862479	0.0277282415583786	0.0277149382985608	0.0277149382985608
141418	Male	0.0301786292138659	0.00689576367352957	0.000740049229648904	0.000740049229648905
141421	Female	-0.00138014594818793	0.000872534970405975	-0.00308713105122737	-0.00308713105122737
141424	Female	-0.0132719861890878	-0.00546555071816783	-0.00943265231589168	-0.00943265231589168
141430	Female	0.0146659560537266	0.0145878916183184	0.0129589709506872	0.0129589709506872
141445	Female	0.007986157506979	0.0118328562333527	0.00627917240393956	0.00627917240393956
